Flight_ID,Date,Route,Planned_Dep_Min,Delay_Min,Actual_Dep_Min
6E9746,2024-10-23,DEL-BLR,1231,68.0,1299.0
6E9747,2024-01-14,BLR-HYD,988,50.0,1038.0
6E9748,2024-08-19,BOM-BLR,1411,43.0,1454.0
6E9749,2024-09-17,DEL-BLR,1101,86.0,1187.0
6E9750,2024-07-10,DEL-HYD,171,91.0,262.0
6E9751,2024-07-21,DEL-HYD,336,44.0,380.0
6E9752,2024-09-17,BLR-HYD,891,18.0,909.0
6E9753,2024-04-22,BOM-BLR,604,22.0,626.0
6E9754,2024-12-17,BLR-HYD,488,20.0,508.0
6E9755,2024-02-05,BOM-BLR,665,88.0,753.0
6E9756,2024-03-19,DEL-BOM,105,19.0,124.0
6E9757,2024-10-01,DEL-BLR,869,75.0,944.0
6E9758,2024-10-04,BOM-BLR,1232,75.0,1307.0
6E9759,2024-06-10,BLR-HYD,1371,87.0,1458.0
6E9760,2024-11-07,DEL-BOM,351,15.0,366.0
6E9761,2024-01-17,BLR-HYD,847,48.0,895.0
6E9762,2024-07-22,DEL-HYD,47,78.0,125.0
6E9763,2024-01-17,DEL-HYD,1269,69.0,1338.0
6E9764,2024-07-20,DEL-BLR,30,21.0,51.0
6E9765,2024-07-28,DEL-BLR,474,55.0,529.0
6E9766,2024-03-18,DEL-BOM,476,0.0,476.0
6E9767,2024-02-25,DEL-HYD,1280,0.0,1280.0
6E9768,2024-03-20,BOM-BLR,1149,98.0,1247.0
6E9769,2024-11-01,DEL-HYD,218,51.0,269.0
6E9770,2024-02-27,DEL-BLR,244,61.0,305.0
6E9771,2024-01-18,BLR-HYD,442,20.0,462.0
6E9772,2024-07-26,DEL-BOM,500,104.0,604.0
6E9773,2024-05-14,DEL-HYD,1250,63.0,1313.0
6E9774,2024-11-27,BOM-BLR,897,10.0,907.0
6E9775,2024-01-10,BOM-BLR,768,77.0,845.0
6E9776,2024-03-09,BOM-BLR,254,2.0,256.0
6E9777,2024-12-06,DEL-BOM,69,86.0,155.0
6E9778,2024-03-23,BOM-BLR,454,77.0,531.0
6E9779,2024-04-18,BOM-BLR,577,66.0,643.0
6E9780,2024-02-13,DEL-HYD,1025,115.0,1140.0
6E9781,2024-05-11,DEL-BOM,494,88.0,582.0
6E9782,2024-01-18,BLR-HYD,324,36.0,360.0
6E9783,2024-04-02,BLR-HYD,780,55.0,835.0
6E9784,2024-10-20,BOM-BLR,402,39.0,441.0
6E9785,2024-05-27,DEL-BLR,850,118.0,968.0
6E9786,2024-06-20,DEL-BOM,128,28.0,156.0
6E9787,2024-02-20,DEL-BLR,145,61.0,206.0
6E9788,2024-01-19,DEL-BOM,1119,77.0,1196.0
6E9789,2024-04-29,DEL-BOM,500,105.0,605.0
6E9790,2024-11-19,DEL-HYD,1427,18.0,1445.0
6E9791,2024-08-12,BOM-BLR,7,59.0,66.0
6E9792,2024-03-06,DEL-HYD,219,1.0,220.0
6E9793,2024-05-20,DEL-BLR,724,58.0,782.0
6E9794,2024-07-07,DEL-BLR,101,38.0,139.0
6E9795,2024-06-06,BLR-HYD,773,20.0,793.0
6E9796,2024-04-07,DEL-HYD,1,78.0,79.0
6E9797,2024-06-06,DEL-HYD,694,3.0,697.0
6E9798,2024-09-02,DEL-HYD,770,112.0,882.0
6E9799,2024-12-09,BLR-HYD,833,32.0,865.0
6E9800,2024-08-23,DEL-HYD,739,85.0,824.0
6E9801,2024-02-02,DEL-HYD,199,88.0,287.0
6E9802,2024-12-26,DEL-HYD,25,54.0,79.0
6E9803,2024-08-28,DEL-HYD,943,23.0,966.0
6E9804,2024-11-25,DEL-BLR,1373,48.0,1421.0
6E9805,2024-12-03,BOM-BLR,101,115.0,216.0
6E9806,2024-10-01,DEL-BLR,962,66.0,1028.0
6E9807,2024-03-11,DEL-HYD,1354,118.0,1472.0
6E9808,2024-11-08,DEL-BOM,856,119.0,975.0
6E9809,2024-08-03,DEL-BOM,371,50.0,421.0
6E9810,2024-03-19,BLR-HYD,196,31.0,227.0
6E9811,2024-06-17,DEL-BLR,509,57.0,566.0
6E9812,2024-10-24,BLR-HYD,1014,10.0,1024.0
6E9813,2024-06-28,BLR-HYD,1053,49.0,1102.0
6E9814,2024-04-25,DEL-BOM,922,56.0,978.0
6E9815,2024-09-16,DEL-BLR,298,92.0,390.0
6E9816,2024-09-16,BOM-BLR,1156,49.0,1205.0
6E9817,2024-01-05,DEL-BLR,1331,64.0,1395.0
6E9818,2024-10-23,BLR-HYD,20,24.0,44.0
6E9819,2024-04-17,DEL-HYD,1064,76.0,1140.0
6E9820,2024-12-08,BLR-HYD,963,104.0,1067.0
6E9821,2024-12-25,DEL-BLR,966,22.0,988.0
6E9822,2024-04-26,DEL-BOM,1331,76.0,1407.0
6E9823,2024-12-22,DEL-BLR,458,110.0,568.0
6E9824,2024-11-26,BOM-BLR,513,63.0,576.0
6E9825,2024-11-26,DEL-HYD,1067,108.0,1175.0
6E9826,2024-01-13,DEL-HYD,40,7.0,47.0
6E9827,2024-05-21,BLR-HYD,837,117.0,954.0
6E9828,2024-07-06,DEL-BLR,262,18.0,280.0
6E9829,2024-10-07,DEL-BOM,1317,45.0,1362.0
6E9830,2024-04-24,BOM-BLR,684,70.0,754.0
6E9831,2024-08-23,BLR-HYD,1032,95.0,1127.0
6E9832,2024-12-03,DEL-BLR,1076,71.0,1147.0
6E9833,2024-01-10,DEL-BOM,1022,68.0,1090.0
6E9834,2024-07-17,DEL-BLR,127,83.0,210.0
6E9835,2024-09-08,DEL-BOM,530,77.0,607.0
6E9836,2024-02-19,DEL-BLR,643,22.0,665.0
6E9837,2024-05-21,DEL-BLR,524,54.0,578.0
6E9838,2024-09-27,BLR-HYD,756,4.0,760.0
6E9839,2024-01-16,DEL-BLR,965,28.0,993.0
6E9840,2024-01-02,DEL-BLR,1163,65.0,1228.0
6E9841,2024-06-06,BLR-HYD,893,46.0,939.0
6E9842,2024-01-30,BLR-HYD,758,92.0,850.0
6E9843,2024-03-22,DEL-HYD,231,35.0,266.0
6E9844,2024-01-31,DEL-HYD,932,1.0,933.0
6E9845,2024-08-23,BLR-HYD,87,0.0,87.0
6E9846,2024-11-28,BOM-BLR,765,0.0,765.0
6E9847,2024-05-27,DEL-BOM,636,8.0,644.0
6E9848,2024-06-25,BLR-HYD,200,21.0,221.0
6E9849,2024-02-04,DEL-HYD,985,29.0,1014.0
6E9850,2024-01-23,DEL-BLR,1411,72.0,1483.0
6E9851,2024-04-15,BLR-HYD,360,48.0,408.0
6E9852,2024-04-06,BLR-HYD,131,42.0,173.0
6E9853,2024-08-17,DEL-HYD,176,3.0,179.0
6E9854,2024-08-14,DEL-HYD,1075,71.0,1146.0
6E9855,2024-04-09,BOM-BLR,21,3.0,24.0
6E9856,2024-02-24,DEL-HYD,652,14.0,666.0
6E9857,2024-07-13,DEL-HYD,1342,100.0,1442.0
6E9858,2024-01-08,DEL-HYD,782,69.0,851.0
6E9859,2024-11-10,DEL-BLR,167,27.0,194.0
6E9860,2024-05-07,BLR-HYD,1061,16.0,1077.0
6E9861,2024-02-01,BLR-HYD,872,59.0,931.0
6E9862,2024-04-02,DEL-HYD,939,18.0,957.0
6E9863,2024-01-07,BOM-BLR,1396,86.0,1482.0
6E9864,2024-09-14,DEL-HYD,631,84.0,715.0
6E9865,2024-12-06,BOM-BLR,833,66.0,899.0
6E9866,2024-08-07,BLR-HYD,1189,37.0,1226.0
6E9867,2024-08-27,BOM-BLR,721,30.0,751.0
6E9868,2024-04-15,BOM-BLR,1098,0.0,1098.0
6E9869,2024-02-05,DEL-BOM,439,87.0,526.0
6E9870,2024-02-14,BOM-BLR,1288,66.0,1354.0
6E9871,2024-10-24,BOM-BLR,1429,101.0,1530.0
6E9872,2024-11-04,DEL-BLR,242,99.0,341.0
6E9873,2024-01-09,BLR-HYD,600,71.0,671.0
6E9874,2024-03-27,DEL-HYD,761,119.0,880.0
6E9875,2024-11-26,DEL-BOM,542,47.0,589.0
6E9876,2024-06-25,BOM-BLR,276,12.0,288.0
6E9877,2024-05-09,DEL-BLR,549,81.0,630.0
6E9878,2024-07-13,DEL-BLR,1331,4.0,1335.0
6E9879,2024-01-11,DEL-HYD,402,47.0,449.0
6E9880,2024-11-01,DEL-HYD,649,0.0,649.0
6E9881,2024-05-01,BLR-HYD,996,17.0,1013.0
6E9882,2024-08-22,BOM-BLR,75,49.0,124.0
6E9883,2024-11-26,DEL-BLR,338,31.0,369.0
6E9884,2024-01-31,DEL-BOM,764,34.0,798.0
6E9885,2024-12-13,BLR-HYD,1102,118.0,1220.0
6E9886,2024-08-11,BOM-BLR,37,13.0,50.0
6E9887,2024-06-01,DEL-HYD,317,76.0,393.0
6E9888,2024-07-30,BOM-BLR,1351,22.0,1373.0
6E9889,2024-04-01,DEL-HYD,1186,113.0,1299.0
6E9890,2024-11-26,BOM-BLR,1381,94.0,1475.0
6E9891,2024-12-13,DEL-BOM,639,91.0,730.0
6E9892,2024-05-08,BLR-HYD,669,62.0,731.0
6E9893,2024-07-15,DEL-HYD,328,8.0,336.0
6E9894,2024-02-11,DEL-BOM,1437,12.0,1449.0
6E9895,2024-08-15,DEL-BLR,475,56.0,531.0
6E9896,2024-07-12,DEL-BOM,1175,13.0,1188.0
6E9897,2024-01-18,DEL-BOM,537,110.0,647.0
6E9898,2024-11-28,DEL-BOM,1438,12.0,1450.0
6E9899,2024-08-30,DEL-HYD,342,51.0,393.0
6E9900,2024-10-02,DEL-BLR,1409,43.0,1452.0
6E9901,2024-05-06,BLR-HYD,1190,11.0,1201.0
6E9902,2024-03-15,DEL-BOM,139,81.0,220.0
6E9903,2024-03-02,DEL-HYD,1252,20.0,1272.0
6E9904,2024-10-14,DEL-HYD,72,60.0,132.0
6E9905,2024-07-04,BLR-HYD,427,22.0,449.0
6E9906,2024-06-26,BOM-BLR,1322,9.0,1331.0
6E9907,2024-06-14,DEL-BLR,1259,87.0,1346.0
6E9908,2024-07-01,DEL-BLR,982,106.0,1088.0
6E9909,2024-01-28,DEL-BOM,599,95.0,694.0
6E9910,2024-11-25,BOM-BLR,96,111.0,207.0
6E9911,2024-09-03,DEL-BLR,477,112.0,589.0
6E9912,2024-12-02,DEL-BOM,1021,102.0,1123.0
6E9913,2024-01-22,BOM-BLR,490,45.0,535.0
6E9914,2024-04-05,DEL-HYD,1319,91.0,1410.0
6E9915,2024-05-01,DEL-BOM,405,24.0,429.0
6E9916,2024-09-06,BOM-BLR,714,76.0,790.0
6E9917,2024-11-03,BLR-HYD,446,23.0,469.0
6E9918,2024-11-29,DEL-BLR,698,100.0,798.0
6E9919,2024-11-21,DEL-BOM,1298,16.0,1314.0
6E9920,2024-05-16,DEL-HYD,1043,19.0,1062.0
6E9921,2024-10-03,DEL-BOM,584,41.0,625.0
6E9922,2024-11-15,DEL-BLR,426,55.0,481.0
6E9923,2024-11-27,DEL-BLR,953,94.0,1047.0
6E9924,2024-03-01,BOM-BLR,849,15.0,864.0
6E9925,2024-09-06,DEL-HYD,1384,47.0,1431.0
6E9926,2024-04-04,BOM-BLR,1333,17.0,1350.0
6E9927,2024-10-22,DEL-HYD,593,63.0,656.0
6E9928,2024-07-02,DEL-BOM,355,11.0,366.0
6E9929,2024-09-16,DEL-BOM,26,16.0,42.0
6E9930,2024-10-13,BOM-BLR,1070,39.0,1109.0
6E9931,2024-06-03,BLR-HYD,455,57.0,512.0
6E9932,2024-07-04,DEL-BLR,111,16.0,127.0
6E9933,2024-03-09,BOM-BLR,746,99.0,845.0
6E9934,2024-11-21,BOM-BLR,374,100.0,474.0
6E9935,2024-09-17,DEL-BOM,1338,6.0,1344.0
6E9936,2024-04-24,DEL-BLR,844,115.0,959.0
6E9937,2024-12-12,BOM-BLR,125,55.0,180.0
6E9938,2024-01-08,DEL-BOM,1030,32.0,1062.0
6E9939,2024-09-21,DEL-BOM,561,39.0,600.0
6E9940,2024-09-27,BOM-BLR,1383,119.0,1502.0
6E9941,2024-09-05,BOM-BLR,577,17.0,594.0
6E9942,2024-04-14,DEL-BOM,361,79.0,440.0
6E9943,2024-09-19,BOM-BLR,678,61.0,739.0
6E9944,2024-08-11,DEL-BLR,982,38.0,1020.0
6E9945,2024-11-23,DEL-BOM,763,70.0,833.0
6E9946,2024-09-27,DEL-BOM,774,16.0,790.0
6E9947,2024-06-13,BOM-BLR,1287,28.0,1315.0
6E9948,2024-03-23,BOM-BLR,799,108.0,907.0
6E9949,2024-10-21,BOM-BLR,274,12.0,286.0
6E9950,2024-05-13,DEL-BLR,395,31.0,426.0
6E9951,2024-07-29,DEL-BOM,1336,9.0,1345.0
6E9952,2024-11-08,BLR-HYD,905,32.0,937.0
6E9953,2024-04-01,DEL-BLR,491,26.0,517.0
6E9954,2024-12-02,DEL-BLR,1427,0.0,1427.0
6E9955,2024-05-06,DEL-BOM,376,1.0,377.0
6E9956,2024-07-09,BLR-HYD,658,45.0,703.0
6E9957,2024-06-07,DEL-BOM,540,80.0,620.0
6E9958,2024-11-26,DEL-BLR,838,72.0,910.0
6E9959,2024-11-30,BOM-BLR,319,33.0,352.0
6E9960,2024-01-10,DEL-BOM,224,74.0,298.0
6E9961,2024-04-16,DEL-BOM,455,0.0,455.0
6E9962,2024-03-27,BOM-BLR,650,33.0,683.0
6E9963,2024-03-07,BLR-HYD,1312,19.0,1331.0
6E9964,2024-03-02,BLR-HYD,1304,13.0,1317.0
6E9965,2024-05-25,DEL-BOM,416,88.0,504.0
6E9966,2024-06-01,BOM-BLR,803,27.0,830.0
6E9967,2024-04-16,DEL-BOM,778,66.0,844.0
6E9968,2024-05-27,BOM-BLR,797,89.0,886.0
6E9969,2024-07-04,DEL-BLR,1336,97.0,1433.0
6E9970,2024-12-14,BOM-BLR,608,85.0,693.0
6E9971,2024-12-07,DEL-BOM,792,67.0,859.0
6E9972,2024-06-26,DEL-HYD,1014,84.0,1098.0
6E9973,2024-11-30,BLR-HYD,1080,25.0,1105.0
6E9974,2024-09-22,DEL-BOM,1146,83.0,1229.0
6E9975,2024-05-28,BOM-BLR,1313,25.0,1338.0
6E9976,2024-09-03,BOM-BLR,597,0.0,597.0
6E9977,2024-09-10,BLR-HYD,972,0.0,972.0
6E9978,2024-01-29,DEL-BOM,1333,46.0,1379.0
6E9979,2024-12-17,DEL-HYD,1251,101.0,1352.0
6E9980,2024-09-22,DEL-BLR,5,4.0,9.0
6E9981,2024-01-13,DEL-HYD,309,50.0,359.0
6E9982,2024-02-16,DEL-BLR,784,28.0,812.0
6E9983,2024-05-30,DEL-BLR,855,110.0,965.0
6E9984,2024-02-19,DEL-BOM,904,88.0,992.0
6E9985,2024-08-02,DEL-BLR,1025,26.0,1051.0
6E9986,2024-05-11,BOM-BLR,773,103.0,876.0
6E9987,2024-04-22,DEL-BLR,753,78.0,831.0
6E9988,2024-09-08,DEL-BLR,1398,104.0,1502.0
6E9989,2024-12-06,BLR-HYD,1269,49.0,1318.0
6E9990,2024-02-22,BLR-HYD,822,106.0,928.0
6E9991,2024-05-09,DEL-BOM,1327,56.0,1383.0
6E9992,2024-11-19,DEL-BOM,57,61.0,118.0
6E9993,2024-07-11,BOM-BLR,1248,15.0,1263.0
6E9994,2024-03-19,BLR-HYD,1225,71.0,1296.0
6E9995,2024-02-26,DEL-HYD,517,109.0,626.0
6E9996,2024-04-06,DEL-BOM,29,80.0,109.0
6E9997,2024-07-16,DEL-BOM,150,56.0,206.0
6E9998,2024-05-14,BLR-HYD,547,90.0,637.0
6E9999,2024-05-26,BLR-HYD,109,31.0,140.0
6E10000,2024-06-20,BOM-BLR,1144,79.0,1223.0
6E10001,2024-03-03,BLR-HYD,240,103.0,343.0
6E10002,2024-03-05,DEL-BLR,1053,15.0,1068.0
6E10003,2024-10-21,DEL-HYD,465,40.0,505.0
6E10004,2024-07-29,DEL-BLR,464,95.0,559.0
6E10005,2024-04-18,DEL-BLR,236,41.0,277.0
6E10006,2024-10-08,DEL-BLR,1394,112.0,1506.0
6E10007,2024-06-20,DEL-BOM,1172,13.0,1185.0
6E10008,2024-01-12,DEL-BLR,373,65.0,438.0
6E10009,2024-11-28,DEL-BOM,599,92.0,691.0
6E10010,2024-08-07,BLR-HYD,515,69.0,584.0
6E10011,2024-12-07,DEL-HYD,251,13.0,264.0
6E10012,2024-10-12,DEL-HYD,562,110.0,672.0
6E10013,2024-06-20,DEL-BLR,535,59.0,594.0
6E10014,2024-08-23,DEL-HYD,1069,29.0,1098.0
6E10015,2024-06-14,DEL-BOM,627,74.0,701.0
6E10016,2024-07-05,BLR-HYD,606,0.0,606.0
6E10017,2024-06-18,DEL-BLR,434,67.0,501.0
6E10018,2024-02-21,BOM-BLR,610,110.0,720.0
6E10019,2024-11-14,DEL-HYD,275,6.0,281.0
6E10020,2024-07-07,DEL-HYD,847,41.0,888.0
6E10021,2024-04-29,DEL-BLR,1118,91.0,1209.0
6E10022,2024-04-14,DEL-HYD,1169,107.0,1276.0
6E10023,2024-06-10,DEL-HYD,903,37.0,940.0
6E10024,2024-10-21,BOM-BLR,666,12.0,678.0
6E10025,2024-02-10,DEL-BOM,781,42.0,823.0
6E10026,2024-12-29,DEL-BLR,1425,25.0,1450.0
6E10027,2024-06-13,DEL-BLR,832,38.0,870.0
6E10028,2024-11-16,BOM-BLR,503,3.0,506.0
6E10029,2024-11-30,BOM-BLR,1438,35.0,1473.0
6E10030,2024-06-08,DEL-BOM,275,66.0,341.0
6E10031,2024-09-20,BLR-HYD,325,15.0,340.0
6E10032,2024-12-18,DEL-BLR,1279,71.0,1350.0
6E10033,2024-01-18,DEL-HYD,556,80.0,636.0
6E10034,2024-06-21,DEL-BOM,512,23.0,535.0
6E10035,2024-12-17,DEL-BLR,1170,23.0,1193.0
6E10036,2024-02-02,DEL-BOM,294,54.0,348.0
6E10037,2024-09-17,BLR-HYD,374,57.0,431.0
6E10038,2024-07-28,DEL-BLR,55,75.0,130.0
6E10039,2024-11-25,DEL-HYD,911,107.0,1018.0
6E10040,2024-06-12,DEL-BLR,1249,69.0,1318.0
6E10041,2024-01-05,DEL-BOM,19,49.0,68.0
6E10042,2024-02-03,BLR-HYD,1182,81.0,1263.0
6E10043,2024-10-06,DEL-BOM,851,2.0,853.0
6E10044,2024-05-24,DEL-BOM,590,63.0,653.0
6E10045,2024-12-16,BOM-BLR,920,19.0,939.0
6E10046,2024-03-11,DEL-BOM,365,93.0,458.0
6E10047,2024-12-13,BLR-HYD,0,36.0,36.0
6E10048,2024-08-17,DEL-HYD,912,106.0,1018.0
6E10049,2024-05-04,BOM-BLR,847,49.0,896.0
6E10050,2024-10-04,DEL-BOM,1252,9.0,1261.0
6E10051,2024-09-27,DEL-BLR,724,39.0,763.0
6E10052,2024-12-22,BOM-BLR,1306,44.0,1350.0
6E10053,2024-01-15,BLR-HYD,759,58.0,817.0
6E10054,2024-08-29,DEL-BLR,1142,76.0,1218.0
6E10055,2024-06-01,BLR-HYD,226,40.0,266.0
6E10056,2024-02-22,DEL-BLR,1047,67.0,1114.0
6E10057,2024-05-28,DEL-HYD,701,101.0,802.0
6E10058,2024-12-23,BLR-HYD,307,117.0,424.0
6E10059,2024-08-06,DEL-BLR,1330,72.0,1402.0
6E10060,2024-04-22,BLR-HYD,961,2.0,963.0
6E10061,2024-10-14,BOM-BLR,568,0.0,568.0
6E10062,2024-10-03,BLR-HYD,1334,83.0,1417.0
6E10063,2024-03-23,BLR-HYD,1112,42.0,1154.0
6E10064,2024-08-05,DEL-BLR,1298,83.0,1381.0
6E10065,2024-08-13,BLR-HYD,620,56.0,676.0
6E10066,2024-09-26,DEL-HYD,652,66.0,718.0
6E10067,2024-01-15,DEL-BOM,796,25.0,821.0
6E10068,2024-10-16,BOM-BLR,479,0.0,479.0
6E10069,2024-12-04,DEL-BLR,901,99.0,1000.0
6E10070,2024-09-21,BLR-HYD,896,80.0,976.0
6E10071,2024-07-17,BLR-HYD,919,108.0,1027.0
6E10072,2024-06-06,BLR-HYD,585,67.0,652.0
6E10073,2024-11-28,BOM-BLR,1378,2.0,1380.0
6E10074,2024-07-25,DEL-BOM,261,34.0,295.0
6E10075,2024-06-22,DEL-HYD,1199,0.0,1199.0
6E10076,2024-07-02,DEL-HYD,403,38.0,441.0
6E10077,2024-09-21,DEL-BLR,1253,7.0,1260.0
6E10078,2024-09-02,DEL-BOM,1346,23.0,1369.0
6E10079,2024-02-05,DEL-BOM,694,103.0,797.0
6E10080,2024-09-15,BOM-BLR,785,14.0,799.0
6E10081,2024-01-19,BLR-HYD,276,23.0,299.0
6E10082,2024-01-23,DEL-BOM,676,94.0,770.0
6E10083,2024-04-13,BLR-HYD,1298,71.0,1369.0
6E10084,2024-08-28,BOM-BLR,216,87.0,303.0
6E10085,2024-12-26,DEL-BLR,189,118.0,307.0
6E10086,2024-07-22,DEL-BLR,1041,85.0,1126.0
6E10087,2024-09-09,BLR-HYD,743,97.0,840.0
6E10088,2024-05-21,BLR-HYD,1437,65.0,1502.0
6E10089,2024-10-28,DEL-BOM,1207,14.0,1221.0
6E10090,2024-05-22,BOM-BLR,242,59.0,301.0
6E10091,2024-09-27,DEL-BLR,52,86.0,138.0
6E10092,2024-11-02,DEL-BOM,1249,112.0,1361.0
6E10093,2024-04-19,DEL-HYD,561,4.0,565.0
6E10094,2024-01-08,DEL-BOM,771,114.0,885.0
6E10095,2024-03-09,BLR-HYD,318,36.0,354.0
6E10096,2024-07-08,DEL-HYD,706,45.0,751.0
6E10097,2024-06-27,DEL-BOM,1392,5.0,1397.0
6E10098,2024-03-03,BOM-BLR,247,69.0,316.0
6E10099,2024-03-08,DEL-BLR,176,92.0,268.0
6E10100,2024-07-24,DEL-HYD,12,77.0,89.0
6E10101,2024-01-06,BOM-BLR,1384,49.0,1433.0
6E10102,2024-04-28,DEL-BOM,288,5.0,293.0
6E10103,2024-11-08,BLR-HYD,430,2.0,432.0
6E10104,2024-01-31,BLR-HYD,575,99.0,674.0
6E10105,2024-01-06,BOM-BLR,1362,27.0,1389.0
6E10106,2024-07-25,BLR-HYD,33,102.0,135.0
6E10107,2024-06-05,DEL-BLR,1347,49.0,1396.0
6E10108,2024-03-07,BOM-BLR,1248,65.0,1313.0
6E10109,2024-11-25,BOM-BLR,640,78.0,718.0
6E10110,2024-12-18,BLR-HYD,132,58.0,190.0
6E10111,2024-12-01,BOM-BLR,896,100.0,996.0
6E10112,2024-10-15,DEL-BOM,981,102.0,1083.0
6E10113,2024-05-19,DEL-HYD,1244,29.0,1273.0
6E10114,2024-10-26,DEL-HYD,400,38.0,438.0
6E10115,2024-01-13,BLR-HYD,605,0.0,605.0
6E10116,2024-05-31,DEL-BLR,610,14.0,624.0
6E10117,2024-11-08,DEL-BLR,1083,108.0,1191.0
6E10118,2024-12-17,BLR-HYD,640,109.0,749.0
6E10119,2024-04-18,BLR-HYD,131,49.0,180.0
6E10120,2024-12-21,BOM-BLR,392,9.0,401.0
6E10121,2024-05-28,DEL-BLR,812,5.0,817.0
6E10122,2024-07-22,DEL-HYD,927,44.0,971.0
6E10123,2024-11-02,BLR-HYD,580,6.0,586.0
6E10124,2024-01-21,DEL-HYD,13,26.0,39.0
6E10125,2024-02-29,DEL-HYD,434,61.0,495.0
6E10126,2024-01-21,DEL-BLR,473,5.0,478.0
6E10127,2024-12-28,DEL-HYD,150,16.0,166.0
6E10128,2024-09-01,BOM-BLR,469,0.0,469.0
6E10129,2024-03-13,BOM-BLR,410,41.0,451.0
6E10130,2024-03-16,DEL-BLR,344,90.0,434.0
6E10131,2024-07-04,BOM-BLR,803,70.0,873.0
6E10132,2024-03-18,BLR-HYD,1219,102.0,1321.0
6E10133,2024-03-05,DEL-BLR,543,69.0,612.0
6E10134,2024-12-07,DEL-HYD,1096,15.0,1111.0
6E10135,2024-10-16,BLR-HYD,193,16.0,209.0
6E10136,2024-02-25,DEL-BLR,937,32.0,969.0
6E10137,2024-11-26,DEL-HYD,628,96.0,724.0
6E10138,2024-09-15,DEL-HYD,1215,9.0,1224.0
6E10139,2024-07-08,DEL-HYD,429,53.0,482.0
6E10140,2024-01-06,DEL-HYD,216,52.0,268.0
6E10141,2024-01-06,DEL-HYD,1020,52.0,1072.0
6E10142,2024-07-09,DEL-BLR,969,64.0,1033.0
6E10143,2024-05-27,BOM-BLR,484,65.0,549.0
6E10144,2024-09-14,DEL-HYD,600,19.0,619.0
6E10145,2024-08-05,BLR-HYD,359,75.0,434.0
6E10146,2024-03-30,DEL-BLR,1332,55.0,1387.0
6E10147,2024-11-07,DEL-BOM,668,18.0,686.0
6E10148,2024-12-17,BOM-BLR,420,42.0,462.0
6E10149,2024-01-10,BLR-HYD,580,33.0,613.0
6E10150,2024-03-27,DEL-HYD,781,111.0,892.0
6E10151,2024-09-06,DEL-BLR,1434,75.0,1509.0
6E10152,2024-11-21,DEL-BLR,516,110.0,626.0
6E10153,2024-05-30,DEL-HYD,242,47.0,289.0
6E10154,2024-04-22,BLR-HYD,629,8.0,637.0
6E10155,2024-01-30,DEL-BLR,1016,110.0,1126.0
6E10156,2024-05-07,BOM-BLR,171,104.0,275.0
6E10157,2024-03-18,BLR-HYD,654,3.0,657.0
6E10158,2024-02-24,DEL-HYD,768,97.0,865.0
6E10159,2024-10-31,BLR-HYD,459,27.0,486.0
6E10160,2024-02-03,BLR-HYD,1388,81.0,1469.0
6E10161,2024-04-14,DEL-BOM,1101,12.0,1113.0
6E10162,2024-06-20,DEL-HYD,531,0.0,531.0
6E10163,2024-01-22,BOM-BLR,1229,67.0,1296.0
6E10164,2024-10-13,DEL-HYD,290,118.0,408.0
6E10165,2024-04-14,DEL-BOM,658,120.0,778.0
6E10166,2024-05-28,DEL-HYD,851,45.0,896.0
6E10167,2024-09-28,DEL-HYD,553,89.0,642.0
6E10168,2024-10-02,BOM-BLR,427,78.0,505.0
6E10169,2024-10-25,DEL-BOM,470,7.0,477.0
6E10170,2024-06-20,DEL-HYD,865,84.0,949.0
6E10171,2024-02-16,DEL-HYD,512,39.0,551.0
6E10172,2024-04-23,DEL-BLR,323,72.0,395.0
6E10173,2024-10-01,DEL-HYD,254,63.0,317.0
6E10174,2024-10-30,BOM-BLR,720,54.0,774.0
6E10175,2024-07-25,DEL-BLR,589,5.0,594.0
6E10176,2024-08-29,DEL-BOM,50,43.0,93.0
6E10177,2024-10-27,BLR-HYD,799,23.0,822.0
6E10178,2024-07-14,BOM-BLR,99,0.0,99.0
6E10179,2024-06-12,DEL-BOM,463,87.0,550.0
6E10180,2024-06-24,DEL-BLR,498,39.0,537.0
6E10181,2024-12-08,BLR-HYD,914,26.0,940.0
6E10182,2024-09-27,DEL-BOM,236,11.0,247.0
6E10183,2024-04-19,BOM-BLR,471,118.0,589.0
6E10184,2024-06-20,DEL-BLR,1421,18.0,1439.0
6E10185,2024-12-17,BOM-BLR,156,88.0,244.0
6E10186,2024-07-20,BOM-BLR,297,106.0,403.0
6E10187,2024-06-16,DEL-BLR,1037,16.0,1053.0
6E10188,2024-04-11,DEL-HYD,115,0.0,115.0
6E10189,2024-03-26,BOM-BLR,138,18.0,156.0
6E10190,2024-05-21,DEL-BLR,74,75.0,149.0
6E10191,2024-12-02,BOM-BLR,814,6.0,820.0
6E10192,2024-07-31,DEL-HYD,1383,113.0,1496.0
6E10193,2024-02-20,DEL-BLR,1047,118.0,1165.0
6E10194,2024-04-21,DEL-BOM,405,68.0,473.0
6E10195,2024-09-27,DEL-BOM,950,0.0,950.0
6E10196,2024-03-05,DEL-BOM,566,77.0,643.0
6E10197,2024-12-09,BLR-HYD,325,8.0,333.0
6E10198,2024-07-01,BOM-BLR,1357,40.0,1397.0
6E10199,2024-11-27,BOM-BLR,328,67.0,395.0
6E10200,2024-01-10,DEL-BLR,1323,5.0,1328.0
6E10201,2024-08-21,BLR-HYD,88,86.0,174.0
