Crew_ID,Date,Assigned_Flight,Duty_Type
C0773,2024-01-13,6E2138,Standby
C0853,2024-05-03,6E8810,Off
C0816,2024-09-20,6E8086,Standby
C0296,2024-11-13,6E7864,Flying
C0068,2024-04-01,6E5812,Flying
C0864,2024-12-12,6E5668,Flying
C0056,2024-02-25,6E12039,Flying
C0657,2024-04-26,6E6017,Flying
C0052,2024-10-20,6E10291,Flying
C0637,2024-12-27,6E9851,Flying
C0938,2024-11-24,6E1396,Flying
C0982,2024-09-27,6E4244,Flying
C0128,2024-03-02,6E13423,Flying
C0975,2024-07-07,6E17785,Flying
C0025,2024-10-28,6E2491,Off
C0061,2024-01-25,6E9480,Flying
C0906,2024-01-01,6E6185,Off
C0388,2024-09-27,6E10726,Flying
C0640,2024-02-16,6E9810,Standby
C0671,2024-06-14,6E7442,Standby
C0800,2024-06-09,6E4210,Flying
C0664,2024-10-31,6E9656,Standby
C0315,2024-12-20,6E10835,Flying
C0200,2024-11-27,6E13125,Standby
C0705,2024-07-30,6E8211,Flying
C0898,2024-09-24,6E14129,Flying
C0636,2024-09-06,6E2093,Flying
C0116,2024-01-06,6E7527,Flying
C0990,2024-08-02,6E14632,Flying
C0409,2024-12-13,6E11088,Off
C0565,2024-10-16,6E16309,Flying
C0170,2024-01-06,6E1204,Standby
C0244,2024-07-06,6E9723,Flying
C1085,2024-06-02,6E18395,Standby
C1083,2024-06-25,6E5750,Flying
C0937,2024-09-30,6E16668,Standby
C0075,2024-05-06,6E1424,Flying
C0370,2024-05-21,6E3096,Off
C0126,2024-08-24,6E13490,Flying
C1176,2024-03-27,6E14510,Flying
C0116,2024-11-13,6E9515,Flying
C0600,2024-02-27,6E9470,Flying
C0860,2024-08-19,6E14052,Flying
C0562,2024-09-09,6E7543,Flying
C0764,2024-05-31,6E8649,Flying
C0575,2024-08-23,6E13149,Standby
C0193,2024-09-04,6E9172,Flying
C0355,2024-01-16,6E18268,Standby
C0058,2024-04-23,6E12869,Flying
C0493,2024-05-20,6E18766,Standby
C0120,2024-07-31,6E6292,Flying
C0208,2024-12-04,6E1624,Flying
C0827,2024-06-03,6E16575,Flying
C0772,2024-02-07,6E7713,Flying
C0681,2024-06-27,6E14721,Off
C1137,2024-05-30,6E1321,Standby
C0572,2024-05-23,6E17696,Standby
C0532,2024-02-15,6E11318,Standby
C0135,2024-08-03,6E10132,Off
C0351,2024-04-23,6E10316,Standby
C0574,2024-07-26,6E5629,Flying
C0644,2024-09-23,6E12440,Flying
C0200,2024-08-20,6E14635,Flying
C0243,2024-01-15,6E7405,Flying
C1166,2024-07-04,6E14333,Flying
C0854,2024-12-03,6E13310,Flying
C1013,2024-12-25,6E2368,Flying
C0090,2024-01-18,6E8672,Flying
C0594,2024-09-06,6E15530,Flying
C1045,2024-08-14,6E3067,Flying
C1087,2024-07-15,6E1751,Flying
C0303,2024-11-17,6E9831,Flying
C0325,2024-10-12,6E8668,Off
C0783,2024-06-07,6E8781,Flying
C0260,2024-06-01,6E9953,Flying
C0895,2024-12-28,6E11138,Standby
C1196,2024-12-16,6E6226,Flying
C0626,2024-07-28,6E7628,Flying
C0445,2024-05-10,6E2817,Standby
C0083,2024-01-18,6E15857,Flying
C0154,2024-12-21,6E16078,Standby
C0434,2024-12-11,6E7053,Flying
C0417,2024-12-13,6E17196,Flying
C0102,2024-10-14,6E1506,Standby
C0162,2024-02-18,6E16812,Flying
C0642,2024-06-13,6E1345,Flying
C0299,2024-03-11,6E18690,Standby
C0328,2024-10-10,6E4147,Off
C0533,2024-02-01,6E13319,Flying
C0548,2024-06-17,6E3662,Flying
C0891,2024-03-26,6E16651,Flying
C0426,2024-09-29,6E3155,Flying
C1168,2024-01-10,6E15089,Flying
C0124,2024-12-12,6E4366,Flying
C0737,2024-01-17,6E6990,Flying
C0781,2024-12-17,6E10858,Standby
C0173,2024-02-25,6E2361,Flying
C0521,2024-08-21,6E5399,Off
C0739,2024-05-18,6E1430,Flying
C0160,2024-10-27,6E12518,Flying
C1143,2024-12-10,6E2141,Flying
C0961,2024-05-06,6E17488,Flying
C0871,2024-01-17,6E6829,Flying
C0089,2024-07-10,6E18908,Flying
C0692,2024-05-01,6E15955,Standby
C0450,2024-02-24,6E15935,Flying
C0132,2024-07-25,6E11513,Flying
C0063,2024-09-17,6E15024,Flying
C0108,2024-04-16,6E12754,Flying
C0321,2024-04-29,6E10588,Standby
C1006,2024-11-28,6E15526,Flying
C0307,2024-09-07,6E13337,Flying
C0760,2024-11-21,6E7729,Flying
C0281,2024-02-11,6E8042,Flying
C0208,2024-07-30,6E5971,Standby
C0809,2024-11-18,6E14958,Flying
C0517,2024-12-13,6E15490,Standby
C0740,2024-05-10,6E13302,Flying
C0919,2024-04-06,6E11838,Standby
C0622,2024-11-17,6E17596,Flying
C0166,2024-10-11,6E10069,Standby
C0901,2024-04-17,6E16870,Off
C1085,2024-05-11,6E12340,Standby
C0642,2024-06-26,6E2476,Standby
C0003,2024-10-03,6E16592,Flying
C0647,2024-08-04,6E4192,Off
C0346,2024-07-06,6E14620,Flying
C0434,2024-01-12,6E7126,Flying
C0956,2024-11-07,6E6467,Flying
C0961,2024-01-05,6E17459,Flying
C0705,2024-10-09,6E6829,Flying
C0353,2024-04-12,6E1217,Standby
C0062,2024-06-25,6E10680,Flying
C0999,2024-10-02,6E5899,Off
C0508,2024-05-07,6E17719,Flying
C0053,2024-10-11,6E9415,Flying
C0399,2024-09-03,6E17079,Standby
C1132,2024-07-29,6E4442,Flying
C0804,2024-10-18,6E11520,Standby
C0394,2024-04-06,6E11150,Off
C0499,2024-05-15,6E9544,Flying
C0724,2024-06-06,6E11965,Standby
C0069,2024-07-07,6E10905,Off
C0476,2024-09-08,6E14974,Flying
C0098,2024-12-19,6E6249,Standby
C0016,2024-12-16,6E12378,Flying
C1103,2024-06-22,6E11795,Standby
C0410,2024-09-30,6E16465,Flying
C0184,2024-11-06,6E6284,Flying
C0195,2024-04-19,6E14599,Flying
C0040,2024-03-21,6E18952,Flying
C0703,2024-04-15,6E13277,Standby
C0453,2024-01-31,6E11515,Flying
C0992,2024-03-04,6E13755,Flying
C0061,2024-10-02,6E9153,Flying
C0479,2024-10-11,6E9321,Flying
C0036,2024-08-18,6E16968,Flying
C0543,2024-07-01,6E1593,Flying
C1147,2024-03-13,6E9678,Flying
C0263,2024-02-02,6E10690,Flying
C0123,2024-05-25,6E2124,Flying
C0218,2024-06-29,6E12686,Flying
C0276,2024-11-02,6E3507,Flying
C1122,2024-09-22,6E16629,Standby
C0929,2024-11-16,6E9749,Flying
C0913,2024-01-28,6E4367,Standby
C0006,2024-12-18,6E13057,Flying
C0123,2024-12-28,6E3650,Flying
C1110,2024-03-01,6E8553,Standby
C1105,2024-08-07,6E5816,Flying
C0916,2024-07-06,6E11975,Flying
C0362,2024-03-27,6E2598,Flying
C0703,2024-06-02,6E11648,Off
C0041,2024-02-12,6E14250,Flying
C0114,2024-02-02,6E11725,Flying
C0200,2024-10-02,6E18762,Flying
C1159,2024-01-16,6E2178,Flying
C0199,2024-12-04,6E13832,Off
C0157,2024-06-08,6E1852,Flying
C0850,2024-04-27,6E12401,Flying
C0044,2024-01-11,6E5038,Flying
C0323,2024-04-17,6E14786,Flying
C0222,2024-04-13,6E5577,Off
C0259,2024-11-13,6E14449,Flying
C0602,2024-04-20,6E16515,Flying
C0615,2024-06-02,6E13137,Flying
C0994,2024-04-28,6E12936,Standby
C0717,2024-01-01,6E12182,Flying
C0843,2024-08-17,6E1780,Flying
C0869,2024-09-24,6E1604,Flying
C0027,2024-11-08,6E17458,Flying
C1031,2024-03-13,6E8964,Flying
C0356,2024-11-01,6E11701,Flying
C0554,2024-11-23,6E3343,Flying
C1178,2024-04-04,6E1856,Off
C0573,2024-07-30,6E15470,Flying
C0276,2024-05-26,6E9398,Flying
C0221,2024-04-05,6E12975,Flying
C1111,2024-04-28,6E12620,Flying
C0051,2024-10-13,6E16865,Off
C0842,2024-01-22,6E6964,Flying
C0240,2024-04-30,6E6656,Off
C0128,2024-03-16,6E7555,Flying
C0798,2024-03-23,6E13210,Off
C0229,2024-12-22,6E3886,Flying
C0195,2024-03-06,6E3744,Standby
C0101,2024-09-16,6E2477,Flying
C1028,2024-06-06,6E4810,Flying
C0797,2024-05-30,6E18522,Off
C0712,2024-10-03,6E7971,Off
C0162,2024-11-20,6E18985,Flying
C0393,2024-01-07,6E3474,Off
C1105,2024-03-16,6E16137,Standby
C0749,2024-04-14,6E12012,Flying
C0081,2024-07-21,6E1293,Standby
C0876,2024-02-15,6E13521,Flying
C0201,2024-07-24,6E1610,Off
C0703,2024-10-21,6E9621,Flying
C0682,2024-07-13,6E15205,Standby
C0883,2024-11-18,6E13971,Flying
C0222,2024-04-09,6E1939,Standby
C0017,2024-09-02,6E13919,Flying
C0238,2024-04-12,6E8923,Standby
C0749,2024-08-03,6E11444,Standby
C0346,2024-06-17,6E3294,Flying
C0450,2024-02-01,6E11048,Flying
C1137,2024-08-09,6E2025,Flying
C0417,2024-06-12,6E5849,Flying
C0257,2024-12-17,6E18777,Flying
C0055,2024-03-10,6E10297,Off
C0439,2024-07-02,6E18343,Standby
C1162,2024-04-16,6E7894,Standby
C1149,2024-03-08,6E16673,Flying
C0024,2024-03-08,6E14758,Flying
C0796,2024-05-20,6E17059,Flying
C0092,2024-09-07,6E5972,Standby
C0496,2024-08-22,6E15754,Flying
C0563,2024-12-20,6E9144,Flying
C0894,2024-10-29,6E14348,Flying
C0712,2024-03-20,6E8114,Flying
C1181,2024-01-24,6E6310,Flying
C0093,2024-02-09,6E4055,Standby
C0379,2024-05-31,6E1691,Standby
C0719,2024-11-08,6E10105,Flying
C0479,2024-05-31,6E12627,Flying
C1029,2024-08-17,6E1275,Flying
C0433,2024-11-20,6E3746,Flying
C1116,2024-11-14,6E1268,Flying
C0311,2024-05-26,6E1916,Standby
C0046,2024-11-13,6E4431,Flying
C1167,2024-10-12,6E17365,Standby
C0762,2024-03-29,6E5393,Standby
C0224,2024-07-18,6E4862,Off
C0167,2024-11-19,6E13875,Flying
C0999,2024-09-04,6E12377,Flying
C0406,2024-08-11,6E12752,Flying
C0318,2024-08-25,6E12546,Off
C0671,2024-04-17,6E6051,Flying
C0933,2024-07-10,6E8117,Off
C0663,2024-08-28,6E3867,Flying
C1013,2024-04-06,6E18252,Flying
C1062,2024-08-16,6E15516,Flying
C1035,2024-09-22,6E3719,Flying
C0551,2024-09-02,6E9927,Off
C0056,2024-05-31,6E18351,Flying
C0869,2024-08-15,6E13336,Flying
C0112,2024-05-10,6E4213,Flying
C0148,2024-02-16,6E6306,Flying
C0498,2024-08-16,6E3079,Standby
C0546,2024-03-28,6E11967,Standby
C0612,2024-07-26,6E10109,Standby
C0772,2024-10-29,6E6012,Flying
C0781,2024-12-17,6E6582,Standby
C0059,2024-02-22,6E12058,Flying
C0323,2024-07-26,6E2757,Flying
C0505,2024-12-01,6E2335,Flying
C0455,2024-11-01,6E6480,Flying
C0378,2024-09-28,6E18735,Flying
C0557,2024-09-16,6E1082,Flying
C0303,2024-01-24,6E14146,Flying
C0624,2024-08-26,6E14700,Standby
C0753,2024-06-07,6E13780,Flying
C0927,2024-11-01,6E13761,Flying
C0880,2024-12-09,6E3701,Flying
C1148,2024-03-28,6E4259,Off
C0316,2024-09-07,6E16665,Flying
C1198,2024-03-28,6E4134,Flying
C0694,2024-12-21,6E18320,Off
C0606,2024-06-08,6E8018,Flying
C0041,2024-03-19,6E5677,Flying
C1075,2024-11-10,6E10436,Flying
C0344,2024-08-18,6E15212,Flying
C0906,2024-01-12,6E11862,Flying
C0678,2024-09-29,6E14857,Flying
C0931,2024-08-20,6E14582,Flying
C0989,2024-04-15,6E17505,Flying
C0659,2024-11-01,6E17008,Flying
C0678,2024-11-02,6E11720,Standby
C0376,2024-08-28,6E5708,Flying
C0234,2024-06-01,6E1394,Flying
C0562,2024-09-03,6E14609,Off
C0860,2024-11-08,6E8653,Flying
C0674,2024-10-27,6E1505,Flying
C0900,2024-10-08,6E12421,Flying
C1085,2024-07-14,6E17880,Flying
C0247,2024-01-29,6E15026,Flying
C0966,2024-03-19,6E9944,Flying
C0732,2024-07-01,6E11153,Flying
C0358,2024-08-13,6E18855,Flying
C0393,2024-12-18,6E18522,Flying
C0692,2024-03-20,6E7956,Standby
C0338,2024-02-09,6E10300,Flying
C0927,2024-12-24,6E11645,Standby
C0854,2024-01-05,6E2392,Standby
C1092,2024-11-09,6E6326,Flying
C1185,2024-12-19,6E8846,Flying
C0612,2024-02-06,6E17237,Flying
C1014,2024-03-14,6E12604,Flying
C0827,2024-04-30,6E13004,Flying
C0591,2024-01-31,6E17936,Flying
C0189,2024-09-06,6E9165,Flying
C1121,2024-01-14,6E3984,Flying
C0988,2024-10-16,6E11907,Flying
C0866,2024-02-22,6E10898,Flying
C0166,2024-12-04,6E17831,Flying
C0159,2024-04-10,6E4905,Standby
C1073,2024-01-21,6E1894,Off
C0662,2024-10-19,6E9818,Flying
C0224,2024-04-05,6E2950,Standby
C0193,2024-11-15,6E1858,Flying
C1072,2024-12-15,6E10992,Standby
C0604,2024-08-16,6E12520,Off
C0105,2024-12-23,6E12664,Standby
C0962,2024-09-29,6E9703,Off
C0281,2024-10-28,6E18505,Flying
C0021,2024-08-15,6E15260,Flying
C0641,2024-06-07,6E15621,Flying
C0174,2024-02-19,6E5859,Standby
C0753,2024-06-26,6E5838,Flying
C0261,2024-10-25,6E12473,Flying
C0168,2024-01-17,6E15102,Flying
C1169,2024-11-29,6E18878,Standby
C0565,2024-07-16,6E12490,Standby
C0221,2024-08-09,6E10416,Flying
C0620,2024-05-26,6E7090,Flying
C0872,2024-07-08,6E3112,Flying
C0797,2024-02-09,6E5861,Flying
C0883,2024-02-06,6E8022,Flying
C0648,2024-04-04,6E4550,Standby
C1131,2024-05-23,6E18421,Flying
C0555,2024-03-17,6E16907,Flying
C0143,2024-01-26,6E1826,Standby
C1186,2024-07-11,6E4551,Flying
C0989,2024-10-16,6E18552,Flying
C0353,2024-11-11,6E2399,Standby
C0228,2024-05-03,6E11849,Flying
C0659,2024-12-19,6E4449,Standby
C1120,2024-11-15,6E13708,Flying
C0498,2024-05-14,6E2497,Flying
C1025,2024-07-11,6E7363,Flying
C0179,2024-11-16,6E16445,Flying
C0161,2024-07-10,6E15562,Flying
C0310,2024-05-25,6E3075,Off
C0045,2024-07-07,6E8787,Flying
C0819,2024-05-07,6E6457,Flying
C1052,2024-09-09,6E3116,Flying
C0212,2024-07-28,6E4324,Standby
C0927,2024-01-16,6E12228,Standby
C1029,2024-11-16,6E12786,Flying
C0341,2024-11-26,6E15117,Flying
C0200,2024-07-10,6E8979,Flying
C0666,2024-10-12,6E13179,Standby
C0302,2024-08-20,6E8158,Standby
C0140,2024-05-05,6E18402,Flying
C0747,2024-04-01,6E16095,Flying
C0013,2024-12-11,6E13803,Flying
C0372,2024-05-17,6E14276,Flying
C1013,2024-03-15,6E14649,Flying
C0102,2024-04-28,6E2372,Standby
C0874,2024-12-30,6E17052,Flying
C0839,2024-03-10,6E4591,Standby
C1079,2024-10-11,6E1631,Flying
C0096,2024-01-22,6E10530,Flying
C0423,2024-10-26,6E15738,Flying
C0668,2024-03-03,6E4755,Off
C0666,2024-06-26,6E18185,Standby
C0505,2024-05-04,6E7742,Flying
C0354,2024-11-12,6E12521,Flying
C1097,2024-01-20,6E4259,Off
C0022,2024-04-17,6E12181,Standby
C0173,2024-12-10,6E13302,Standby
C0655,2024-05-22,6E12631,Off
C0449,2024-05-12,6E3431,Flying
C1170,2024-09-27,6E9454,Standby
C0995,2024-01-11,6E8356,Flying
C0388,2024-02-02,6E11530,Flying
C0034,2024-04-10,6E2604,Flying
C0304,2024-06-12,6E17222,Flying
C0083,2024-12-23,6E3539,Flying
C0484,2024-11-26,6E2645,Standby
C0367,2024-06-11,6E16039,Flying
C0320,2024-11-08,6E6026,Flying
C0049,2024-11-15,6E9932,Flying
C0630,2024-07-19,6E17617,Flying
C0271,2024-03-15,6E8302,Off
C0479,2024-08-24,6E7115,Flying
C0346,2024-02-02,6E18702,Flying
C0743,2024-03-31,6E10556,Flying
C0847,2024-11-13,6E2742,Flying
C0212,2024-10-29,6E7648,Flying
C0913,2024-04-03,6E8052,Standby
C0892,2024-11-12,6E18363,Flying
C0080,2024-12-01,6E11482,Off
C0112,2024-01-24,6E4169,Standby
C0278,2024-07-11,6E2889,Standby
C0399,2024-11-26,6E8288,Flying
C0512,2024-09-18,6E7116,Flying
C0764,2024-03-16,6E1758,Off
C0332,2024-10-08,6E5861,Flying
C0167,2024-12-04,6E9961,Flying
C0899,2024-09-01,6E14273,Flying
C0444,2024-06-30,6E16959,Off
C0514,2024-07-08,6E10026,Flying
C0407,2024-12-05,6E4342,Flying
C1083,2024-09-24,6E9234,Flying
C0569,2024-05-31,6E10289,Standby
C0983,2024-10-21,6E16998,Flying
C0712,2024-11-25,6E7678,Flying
C1164,2024-05-29,6E6734,Flying
C0201,2024-09-08,6E5031,Off
C0237,2024-08-20,6E4401,Flying
C0479,2024-07-24,6E9628,Standby
C0760,2024-01-04,6E13263,Flying
C0811,2024-01-29,6E13604,Flying
C0958,2024-05-13,6E4707,Standby
C0519,2024-02-16,6E17920,Flying
C0412,2024-02-24,6E9152,Flying
C0752,2024-08-21,6E3994,Flying
C0788,2024-04-12,6E3836,Flying
C0938,2024-09-02,6E17966,Flying
C0702,2024-06-21,6E8151,Flying
C0844,2024-05-15,6E3409,Flying
C1180,2024-09-23,6E10041,Standby
C0012,2024-12-23,6E6329,Standby
C0848,2024-06-04,6E17778,Flying
C0172,2024-08-11,6E14983,Flying
C0311,2024-04-07,6E8032,Flying
C1119,2024-02-18,6E7062,Standby
C0245,2024-05-29,6E8596,Flying
C0338,2024-03-01,6E9928,Flying
C0064,2024-08-30,6E4285,Standby
C0721,2024-11-18,6E1613,Standby
C0727,2024-06-21,6E9541,Flying
C0466,2024-12-01,6E18340,Flying
C0011,2024-02-10,6E4445,Flying
C0791,2024-04-03,6E4576,Off
C1105,2024-05-26,6E5084,Off
C0984,2024-10-26,6E18375,Off
C0370,2024-01-26,6E2424,Flying
C1189,2024-05-23,6E9412,Flying
C1087,2024-05-13,6E18898,Flying
C0080,2024-02-06,6E10811,Flying
C1053,2024-07-24,6E17595,Flying
C1020,2024-05-31,6E18671,Flying
C0984,2024-06-16,6E17528,Standby
C0274,2024-07-21,6E1607,Standby
C0944,2024-06-07,6E8637,Flying
C0241,2024-06-27,6E5634,Off
C0665,2024-08-04,6E6177,Flying
C0356,2024-11-04,6E10316,Standby
C0304,2024-05-27,6E18330,Flying
C0343,2024-06-07,6E3734,Flying
C0178,2024-05-23,6E7961,Off
C1043,2024-12-22,6E17030,Flying
C1065,2024-03-10,6E7423,Standby
C0261,2024-10-25,6E15659,Flying
C0387,2024-05-02,6E1461,Flying
C0301,2024-09-23,6E15412,Flying
C0587,2024-04-28,6E13416,Off
C1136,2024-03-05,6E3297,Flying
C0363,2024-07-04,6E7170,Standby
C0746,2024-06-03,6E1848,Flying
C0176,2024-06-17,6E15728,Flying
C0408,2024-09-05,6E9218,Flying
C0560,2024-12-05,6E7036,Flying
C0410,2024-12-22,6E14674,Off
C0177,2024-08-10,6E18839,Flying
C0744,2024-01-02,6E5931,Flying
C0900,2024-07-31,6E14737,Standby
C0049,2024-03-29,6E7380,Flying
C0812,2024-01-13,6E16562,Flying
C0282,2024-02-05,6E9580,Flying
C0469,2024-03-21,6E6151,Flying
C1151,2024-08-25,6E7991,Flying
C1022,2024-07-22,6E18985,Standby
C0296,2024-08-01,6E18159,Flying
C0614,2024-01-15,6E15232,Flying
C1043,2024-05-14,6E18059,Flying
C0722,2024-05-10,6E11128,Standby
C0654,2024-05-27,6E6873,Flying
C0850,2024-01-26,6E3623,Flying
C1171,2024-02-14,6E18492,Off
C1113,2024-01-28,6E6825,Flying
C0847,2024-12-20,6E8385,Flying
C0240,2024-02-14,6E4272,Flying
C0899,2024-07-06,6E7644,Flying
C0855,2024-10-22,6E16071,Flying
C0652,2024-01-09,6E4640,Flying
C1120,2024-03-11,6E13220,Standby
C1011,2024-10-22,6E7658,Flying
C0182,2024-09-22,6E12395,Flying
C0860,2024-09-09,6E14566,Standby
C0738,2024-10-30,6E3224,Flying
C0193,2024-06-21,6E7234,Standby
C1162,2024-07-14,6E9942,Flying
C0370,2024-08-27,6E12289,Flying
C0493,2024-07-04,6E14081,Flying
C0868,2024-05-26,6E9061,Flying
C0865,2024-04-29,6E5982,Flying
C1172,2024-06-24,6E6528,Flying
C0370,2024-01-28,6E7699,Flying
C0657,2024-01-22,6E16872,Flying
C0116,2024-03-26,6E11610,Flying
C0930,2024-06-16,6E17661,Flying
C0846,2024-10-26,6E11851,Flying
C0121,2024-04-11,6E8660,Flying
C0958,2024-01-31,6E8535,Off
C0731,2024-03-31,6E17094,Flying
C0079,2024-09-17,6E1470,Off
C0979,2024-07-15,6E8480,Flying
C0140,2024-05-06,6E13610,Standby
C0821,2024-12-03,6E14364,Flying
C0740,2024-04-02,6E4771,Flying
C0289,2024-07-12,6E7923,Flying
C0329,2024-09-26,6E3601,Flying
C0872,2024-02-22,6E1639,Flying
C0100,2024-06-05,6E14272,Flying
C1031,2024-08-16,6E8855,Flying
C1195,2024-10-31,6E6322,Standby
C0372,2024-06-14,6E5288,Off
C0544,2024-04-02,6E17302,Flying
C0725,2024-06-05,6E8139,Standby
C0497,2024-10-24,6E7821,Flying
C1083,2024-04-18,6E5165,Standby
C0335,2024-07-24,6E13109,Flying
C0030,2024-10-05,6E9931,Off
C1161,2024-06-02,6E17174,Flying
C0316,2024-12-03,6E9941,Flying
C0460,2024-12-10,6E17895,Flying
C0734,2024-08-15,6E5135,Standby
C0247,2024-06-14,6E12793,Off
C1053,2024-10-04,6E18017,Flying
C0179,2024-07-28,6E13362,Flying
C0278,2024-09-24,6E3797,Flying
C1152,2024-03-03,6E15040,Flying
C0307,2024-04-21,6E17114,Standby
C1097,2024-12-05,6E15076,Flying
C0373,2024-07-04,6E7482,Standby
C0726,2024-04-22,6E11691,Flying
C0434,2024-03-14,6E13221,Off
C1086,2024-05-12,6E15086,Standby
C1068,2024-04-26,6E3318,Standby
C0861,2024-04-08,6E10839,Standby
C0523,2024-12-02,6E17206,Flying
C0694,2024-11-02,6E18768,Standby
C0695,2024-10-23,6E12427,Flying
C0061,2024-05-29,6E4130,Flying
C0483,2024-01-31,6E8750,Standby
C0022,2024-06-05,6E10624,Standby
C0515,2024-07-07,6E15356,Flying
C0751,2024-01-16,6E4504,Flying
C0716,2024-02-24,6E13807,Flying
C1022,2024-05-24,6E15932,Flying
C0833,2024-01-18,6E13712,Flying
C0758,2024-02-29,6E1931,Flying
C0683,2024-10-11,6E14569,Flying
C0858,2024-08-20,6E17376,Flying
C0994,2024-08-06,6E6629,Flying
C0573,2024-04-04,6E11758,Flying
C0673,2024-08-02,6E12146,Flying
C0224,2024-04-15,6E11750,Flying
C0537,2024-12-10,6E11248,Off
C0306,2024-09-07,6E5061,Flying
C0303,2024-04-28,6E8048,Standby
C0634,2024-02-23,6E8322,Flying
C0578,2024-12-02,6E10270,Off
C0015,2024-02-14,6E11274,Standby
C0518,2024-04-12,6E6850,Flying
C0253,2024-05-10,6E18831,Flying
C1109,2024-05-08,6E12019,Flying
C0730,2024-07-01,6E14822,Flying
C0163,2024-08-21,6E18095,Flying
C1106,2024-10-27,6E2765,Off
C0774,2024-11-08,6E5002,Flying
C0590,2024-09-29,6E13077,Flying
C0402,2024-10-11,6E6805,Standby
C0811,2024-01-18,6E18068,Flying
C0148,2024-08-21,6E11664,Standby
C0975,2024-04-25,6E2390,Standby
C1179,2024-03-30,6E12630,Off
C0129,2024-03-28,6E1856,Flying
C0119,2024-04-06,6E11426,Flying
C0416,2024-03-16,6E1086,Flying
C0835,2024-08-22,6E3045,Flying
C1034,2024-04-16,6E4229,Flying
C0842,2024-05-22,6E18216,Flying
C0178,2024-01-09,6E4033,Standby
C0544,2024-06-07,6E15504,Standby
C0577,2024-04-07,6E8157,Flying
C1050,2024-02-17,6E3899,Flying
C0742,2024-04-11,6E4062,Flying
C1089,2024-04-18,6E6442,Standby
C0396,2024-04-11,6E8696,Standby
C0938,2024-05-08,6E13113,Flying
C0183,2024-04-30,6E6511,Standby
C0264,2024-03-03,6E7592,Flying
C0027,2024-09-08,6E7203,Flying
C0508,2024-02-03,6E16878,Flying
C0703,2024-07-11,6E4715,Off
C0128,2024-08-12,6E14842,Flying
C0828,2024-09-23,6E12909,Flying
C0419,2024-01-09,6E17249,Flying
C0824,2024-09-19,6E1537,Standby
C0893,2024-02-15,6E14284,Off
C0544,2024-05-01,6E10618,Flying
C1103,2024-12-09,6E1604,Flying
C0789,2024-06-25,6E11900,Flying
C1080,2024-09-20,6E4588,Off
C0861,2024-11-12,6E1400,Standby
C1078,2024-06-12,6E10125,Off
C0202,2024-02-14,6E18063,Standby
C0223,2024-04-25,6E8834,Flying
C1153,2024-08-29,6E18249,Flying
C0330,2024-01-19,6E16037,Standby
C0881,2024-11-03,6E14304,Flying
C0896,2024-08-08,6E18950,Flying
C0128,2024-07-29,6E3958,Flying
C1165,2024-10-13,6E6945,Off
C0470,2024-02-16,6E5992,Flying
C0582,2024-09-09,6E3493,Standby
C0161,2024-08-08,6E11457,Standby
C0515,2024-11-02,6E18943,Flying
C0882,2024-11-06,6E4007,Off
C0524,2024-10-03,6E8289,Flying
C1051,2024-01-10,6E11787,Standby
C0369,2024-05-11,6E8672,Flying
C1037,2024-10-30,6E17466,Flying
C0123,2024-11-08,6E3897,Flying
C0715,2024-05-19,6E6199,Standby
C0715,2024-05-02,6E16376,Flying
C0676,2024-05-17,6E4082,Flying
C0320,2024-03-07,6E7915,Flying
C0634,2024-05-15,6E14689,Flying
C0644,2024-11-20,6E2097,Flying
C0530,2024-09-02,6E1620,Flying
C1042,2024-04-09,6E9358,Flying
C1030,2024-08-27,6E15146,Flying
C0043,2024-05-29,6E3157,Standby
C1008,2024-02-04,6E3075,Flying
C0777,2024-05-11,6E5992,Flying
C0189,2024-10-04,6E6667,Flying
C0847,2024-03-02,6E5056,Flying
C0473,2024-05-03,6E4424,Flying
C0273,2024-02-19,6E5006,Flying
C0690,2024-07-06,6E12391,Standby
C0949,2024-01-27,6E18073,Flying
C1114,2024-06-28,6E8318,Off
C0270,2024-02-09,6E9884,Flying
C0551,2024-12-27,6E2673,Flying
C1144,2024-08-13,6E9001,Flying
C0567,2024-01-30,6E7569,Off
C0675,2024-11-03,6E18497,Standby
C0859,2024-08-04,6E15045,Standby
C0464,2024-10-20,6E18828,Standby
C0828,2024-01-15,6E15801,Flying
C0798,2024-11-10,6E2795,Off
C1114,2024-10-22,6E2306,Flying
C0359,2024-03-13,6E11038,Flying
C0380,2024-05-12,6E14803,Standby
C0167,2024-08-01,6E7752,Flying
C0692,2024-12-25,6E14062,Standby
C0616,2024-11-07,6E7211,Flying
C0570,2024-11-30,6E7169,Flying
C0126,2024-02-04,6E7346,Flying
C0345,2024-01-17,6E3081,Flying
C0669,2024-05-26,6E9826,Flying
C0767,2024-09-30,6E11216,Flying
C0540,2024-11-25,6E9168,Standby
C0211,2024-03-06,6E14528,Off
C1001,2024-06-25,6E17016,Flying
C0266,2024-08-06,6E7991,Flying
C0970,2024-03-20,6E14653,Flying
C0254,2024-10-14,6E13202,Standby
C0030,2024-10-08,6E12718,Flying
C0967,2024-04-05,6E1769,Flying
C0788,2024-12-19,6E9210,Flying
C0699,2024-08-26,6E14967,Flying
C0030,2024-02-22,6E15369,Flying
C0161,2024-07-18,6E14511,Standby
C0347,2024-08-09,6E15809,Flying
C0965,2024-03-09,6E12018,Flying
C0474,2024-06-08,6E17073,Standby
