Crew_ID,Date,Standby_Type,Utilized
C0934,2024-07-29,Airport,No
C1182,2024-04-16,Home,No
C0020,2024-05-05,Airport,Yes
C0058,2024-01-16,Airport,Yes
C0350,2024-07-30,Home,No
C0611,2024-02-18,Airport,No
C0525,2024-07-08,Home,Yes
C1028,2024-04-30,Home,Yes
C0619,2024-05-11,Home,No
C0331,2024-04-07,Airport,No
C0293,2024-03-21,Home,Yes
C1151,2024-11-23,Airport,No
C1150,2024-01-22,Home,No
C1166,2024-11-29,Home,Yes
C1002,2024-01-28,Airport,Yes
C1162,2024-08-04,Home,Yes
C0920,2024-12-04,Airport,No
C0378,2024-09-19,Airport,Yes
C1019,2024-06-07,Airport,No
C0285,2024-09-18,Home,Yes
C0367,2024-11-27,Home,No
C0767,2024-08-01,Home,No
C0385,2024-09-30,Home,Yes
C0520,2024-10-10,Home,No
C0884,2024-07-04,Home,No
C0937,2024-04-03,Home,No
C0834,2024-07-03,Home,Yes
C0228,2024-02-09,Airport,Yes
C0393,2024-02-08,Airport,Yes
C0437,2024-08-04,Home,No
C0508,2024-07-06,Airport,Yes
C0959,2024-08-17,Airport,No
C0206,2024-04-10,Home,Yes
C0878,2024-05-23,Home,Yes
C0466,2024-04-07,Airport,No
C1056,2024-12-20,Airport,Yes
C0769,2024-06-11,Home,Yes
C1000,2024-12-26,Home,Yes
C0736,2024-09-11,Airport,Yes
C0311,2024-02-09,Airport,Yes
C0242,2024-01-16,Home,No
C0536,2024-05-19,Home,Yes
C0057,2024-07-24,Airport,No
C0069,2024-02-17,Airport,Yes
C0099,2024-11-16,Home,Yes
C0574,2024-02-23,Home,Yes
C0853,2024-02-17,Home,Yes
C0212,2024-11-30,Home,Yes
C1118,2024-04-04,Home,No
C0854,2024-12-28,Home,No
C0586,2024-07-02,Airport,Yes
C0454,2024-02-03,Home,Yes
C0717,2024-12-08,Home,Yes
C0058,2024-12-22,Home,Yes
C0356,2024-04-19,Home,No
C0908,2024-03-18,Home,No
C0211,2024-09-22,Home,Yes
C0621,2024-11-05,Airport,Yes
C0492,2024-07-26,Airport,No
C0261,2024-03-01,Home,Yes
C0715,2024-03-26,Home,Yes
C0236,2024-05-15,Home,Yes
C0005,2024-12-16,Airport,No
C1157,2024-09-12,Airport,No
C0333,2024-02-15,Home,Yes
C1171,2024-01-10,Home,No
C0002,2024-01-30,Airport,Yes
C0612,2024-09-26,Home,Yes
C1103,2024-11-12,Airport,Yes
C0650,2024-01-10,Home,Yes
C1116,2024-09-17,Airport,Yes
C0358,2024-09-09,Home,Yes
C0716,2024-07-02,Home,No
C0883,2024-04-03,Airport,Yes
C1136,2024-09-23,Airport,Yes
C0254,2024-02-29,Airport,Yes
C0544,2024-07-14,Home,Yes
C0714,2024-02-14,Airport,Yes
C0663,2024-12-14,Airport,No
C0756,2024-08-26,Home,Yes
C0709,2024-06-25,Home,No
C0558,2024-06-20,Airport,Yes
C0586,2024-03-28,Home,No
C0821,2024-02-06,Airport,No
C0496,2024-11-30,Home,Yes
C1059,2024-07-04,Home,Yes
C1000,2024-03-17,Home,No
C0600,2024-10-26,Home,Yes
C0581,2024-07-09,Home,No
C0229,2024-02-07,Home,No
C0370,2024-02-03,Home,No
C0734,2024-05-12,Home,No
C0926,2024-09-18,Home,No
C0673,2024-12-24,Airport,No
C0491,2024-02-18,Home,No
C0407,2024-08-30,Home,No
C0859,2024-03-06,Airport,Yes
C0427,2024-10-19,Home,Yes
C0761,2024-07-22,Home,Yes
C1044,2024-05-03,Home,Yes
C0455,2024-05-11,Airport,No
C0957,2024-12-26,Home,Yes
C1057,2024-03-24,Airport,Yes
C0520,2024-12-17,Airport,Yes
C1129,2024-10-13,Home,No
C0405,2024-12-20,Home,No
C0573,2024-12-28,Home,Yes
C0376,2024-02-18,Airport,No
C0774,2024-01-24,Airport,Yes
C0025,2024-10-31,Home,Yes
C0928,2024-02-27,Home,Yes
C0119,2024-12-13,Home,Yes
C0061,2024-07-30,Airport,Yes
C1142,2024-10-11,Home,Yes
C0329,2024-10-22,Home,Yes
C0743,2024-07-16,Home,No
C0601,2024-03-30,Airport,No
C0904,2024-02-10,Home,Yes
C0683,2024-12-01,Home,Yes
C0162,2024-07-24,Home,Yes
C0188,2024-10-11,Home,No
C0439,2024-05-30,Home,Yes
C0727,2024-04-14,Home,Yes
C0287,2024-11-26,Airport,No
C0428,2024-12-17,Airport,Yes
C0539,2024-08-14,Airport,Yes
C0755,2024-11-16,Home,Yes
C0489,2024-07-23,Airport,No
C0196,2024-11-22,Airport,No
C0300,2024-10-31,Home,No
C0041,2024-08-19,Home,Yes
C0393,2024-05-04,Airport,No
C0076,2024-03-18,Airport,Yes
C0488,2024-03-30,Airport,No
C1154,2024-08-30,Home,No
C1117,2024-01-17,Airport,No
C0631,2024-04-02,Airport,No
C0147,2024-09-19,Home,No
C0910,2024-10-02,Airport,No
C0054,2024-05-22,Home,Yes
C0517,2024-05-09,Home,Yes
C0028,2024-06-24,Home,No
C0179,2024-11-01,Airport,No
C0120,2024-09-07,Home,No
C0522,2024-11-19,Home,Yes
C0651,2024-06-03,Home,No
C0711,2024-10-31,Home,No
C0837,2024-09-15,Home,Yes
C0685,2024-09-13,Home,No
C1111,2024-06-29,Home,No
C0855,2024-02-09,Home,No
C0264,2024-08-06,Home,Yes
C1186,2024-05-10,Home,Yes
C0562,2024-02-29,Airport,No
C0686,2024-11-09,Home,No
C1154,2024-05-26,Home,No
C0682,2024-10-30,Home,No
C0450,2024-11-09,Airport,No
C0829,2024-09-18,Airport,Yes
C0642,2024-04-06,Airport,No
C0543,2024-11-27,Home,Yes
C1021,2024-06-27,Airport,Yes
C1199,2024-03-18,Airport,No
C0356,2024-07-27,Home,Yes
C0509,2024-10-18,Airport,No
C0692,2024-01-20,Home,No
C0840,2024-03-12,Home,Yes
C0610,2024-12-27,Airport,Yes
C0405,2024-06-05,Airport,No
C1144,2024-10-29,Airport,Yes
C0171,2024-02-27,Airport,No
C0442,2024-09-15,Airport,Yes
C0656,2024-06-07,Home,Yes
C1143,2024-08-16,Home,Yes
C0038,2024-11-25,Airport,Yes
C0643,2024-01-12,Airport,No
C0833,2024-08-23,Home,Yes
C0443,2024-03-07,Airport,Yes
C0303,2024-02-17,Home,No
C0198,2024-03-18,Home,No
C0807,2024-01-14,Airport,Yes
C0819,2024-01-19,Home,No
C1074,2024-01-17,Airport,Yes
C0219,2024-08-01,Home,Yes
C0385,2024-05-28,Airport,Yes
C0408,2024-04-12,Home,Yes
C1165,2024-01-12,Airport,Yes
C1182,2024-07-01,Home,No
C0180,2024-07-24,Airport,Yes
C0385,2024-09-10,Home,Yes
C0346,2024-10-24,Airport,Yes
C1096,2024-09-22,Airport,Yes
C1010,2024-12-17,Home,Yes
C0638,2024-08-25,Home,Yes
C0446,2024-05-30,Airport,No
C0229,2024-02-07,Home,Yes
C1170,2024-08-23,Home,Yes
C0830,2024-01-18,Airport,No
C0701,2024-01-29,Home,Yes
C0531,2024-07-16,Home,Yes
C0564,2024-08-17,Home,Yes
C0814,2024-01-24,Airport,No
C0717,2024-06-13,Home,No
C0834,2024-11-03,Home,No
C0008,2024-12-17,Airport,Yes
C1162,2024-01-19,Airport,No
C1107,2024-10-23,Airport,Yes
C0506,2024-03-09,Home,No
C0505,2024-10-12,Airport,Yes
C0315,2024-06-03,Home,No
C0531,2024-11-21,Home,No
C1027,2024-06-23,Airport,Yes
C0503,2024-05-22,Home,No
C1189,2024-05-28,Airport,No
C0167,2024-04-07,Home,Yes
C0896,2024-08-27,Home,No
C0407,2024-10-12,Airport,Yes
C0714,2024-05-12,Home,No
C0794,2024-09-26,Airport,No
C0903,2024-10-18,Airport,Yes
C1077,2024-09-27,Home,No
C0487,2024-09-12,Airport,Yes
C0020,2024-08-07,Home,No
C0970,2024-01-24,Home,Yes
C0192,2024-05-14,Airport,Yes
C0641,2024-03-14,Home,No
C0109,2024-11-10,Airport,No
C1020,2024-02-14,Home,Yes
C0219,2024-02-02,Home,No
C0319,2024-08-17,Home,Yes
C0590,2024-03-13,Home,No
C0890,2024-08-26,Home,Yes
C0859,2024-08-18,Airport,Yes
C0041,2024-12-06,Home,Yes
C1176,2024-08-08,Home,Yes
C0331,2024-10-31,Home,Yes
C0823,2024-02-27,Airport,No
C0735,2024-06-05,Airport,No
C0588,2024-12-28,Home,No
C0309,2024-09-16,Airport,Yes
C0474,2024-12-04,Airport,Yes
C0725,2024-09-11,Home,Yes
C0866,2024-09-01,Airport,No
C1027,2024-02-18,Home,Yes
C0985,2024-01-19,Airport,Yes
C1004,2024-11-05,Home,Yes
C0389,2024-04-21,Airport,Yes
C0228,2024-03-11,Home,Yes
C0602,2024-06-19,Airport,Yes
C1003,2024-12-05,Airport,Yes
C0870,2024-09-19,Home,Yes
C0371,2024-08-21,Home,Yes
C0101,2024-09-24,Home,Yes
C0082,2024-05-22,Home,No
C0279,2024-06-21,Airport,Yes
C0935,2024-03-20,Home,Yes
C0336,2024-04-29,Home,Yes
C0436,2024-07-20,Home,Yes
C0326,2024-06-19,Airport,Yes
C1050,2024-03-20,Home,Yes
C1156,2024-12-10,Airport,Yes
C0308,2024-11-24,Home,Yes
C0861,2024-09-03,Airport,No
C0625,2024-05-08,Home,No
C0943,2024-02-29,Airport,No
C0895,2024-01-13,Home,No
C0487,2024-03-25,Home,Yes
C1008,2024-03-30,Airport,No
C0890,2024-09-28,Home,Yes
C0385,2024-05-08,Home,No
C0187,2024-09-26,Airport,No
C0922,2024-05-27,Airport,Yes
C0320,2024-12-19,Home,No
C0093,2024-03-31,Airport,No
C0963,2024-06-12,Airport,No
C0103,2024-02-27,Home,No
C0300,2024-07-03,Home,No
C0141,2024-12-17,Home,No
C1132,2024-10-13,Home,Yes
C0130,2024-03-10,Home,No
C0137,2024-10-15,Airport,Yes
C1090,2024-12-23,Home,No
C0837,2024-06-05,Home,No
C0160,2024-01-21,Home,Yes
C0502,2024-10-29,Home,Yes
C0529,2024-10-07,Home,Yes
C0202,2024-05-15,Airport,Yes
C0354,2024-01-20,Home,Yes
C0211,2024-02-02,Airport,No
C0821,2024-05-01,Airport,No
C0980,2024-08-14,Airport,Yes
C0972,2024-06-14,Home,No
C1125,2024-02-19,Airport,No
C0118,2024-12-27,Airport,Yes
C0888,2024-01-07,Home,Yes
C1162,2024-10-06,Home,No
C0544,2024-12-01,Home,Yes
C0517,2024-05-30,Airport,Yes
C0732,2024-11-30,Home,Yes
C0650,2024-04-30,Airport,No
C0266,2024-05-27,Home,Yes
C0484,2024-04-02,Home,Yes
C0302,2024-09-16,Home,Yes
C1083,2024-08-11,Home,Yes
C0767,2024-02-06,Airport,Yes
C0264,2024-06-01,Home,No
C1095,2024-07-18,Home,Yes
C0241,2024-04-07,Home,No
C0843,2024-12-07,Home,No
C1012,2024-05-26,Airport,No
C1195,2024-08-04,Airport,No
C0314,2024-04-25,Airport,No
C0551,2024-11-19,Airport,Yes
C1019,2024-06-23,Airport,No
C0384,2024-04-05,Home,Yes
C0431,2024-06-12,Airport,Yes
C0883,2024-06-11,Airport,Yes
C0243,2024-10-14,Airport,No
C0419,2024-12-10,Home,Yes
C0218,2024-03-10,Airport,No
C0178,2024-02-19,Home,Yes
C1101,2024-07-25,Home,Yes
C1193,2024-07-17,Home,Yes
C0777,2024-02-25,Home,Yes
C0551,2024-07-29,Home,No
C1118,2024-10-07,Home,No
C1137,2024-10-04,Airport,No
C0699,2024-02-27,Airport,No
C0756,2024-01-16,Airport,No
C0537,2024-05-02,Home,Yes
C0155,2024-02-18,Home,No
C0710,2024-08-06,Airport,No
C0520,2024-12-26,Home,No
C0551,2024-10-16,Home,No
C0673,2024-01-28,Airport,Yes
C0748,2024-05-21,Airport,Yes
C0184,2024-11-18,Airport,Yes
C0068,2024-05-18,Airport,Yes
C1169,2024-01-07,Home,Yes
C0552,2024-01-02,Airport,No
C0910,2024-03-13,Airport,Yes
C0608,2024-10-17,Home,Yes
C0065,2024-12-18,Home,Yes
C1187,2024-09-21,Airport,Yes
C0993,2024-06-11,Home,No
C0053,2024-06-24,Airport,Yes
C1143,2024-12-21,Home,No
C0584,2024-02-16,Home,Yes
C0683,2024-05-25,Airport,Yes
C0614,2024-11-24,Home,Yes
C1042,2024-05-08,Airport,No
C0709,2024-01-01,Home,Yes
C1147,2024-02-03,Airport,Yes
C1086,2024-02-12,Home,No
C0763,2024-10-28,Airport,Yes
C0015,2024-08-15,Airport,Yes
C0060,2024-05-07,Airport,Yes
C0219,2024-11-18,Home,No
C0418,2024-07-15,Home,No
C0957,2024-10-13,Home,No
C0059,2024-04-01,Home,Yes
C0768,2024-10-22,Airport,No
C1173,2024-06-29,Home,No
C0517,2024-05-04,Airport,No
C0380,2024-05-15,Home,Yes
C0219,2024-08-20,Airport,Yes
C0034,2024-09-29,Airport,No
C1124,2024-10-06,Airport,Yes
C0622,2024-06-08,Home,Yes
C0486,2024-04-09,Home,No
C0539,2024-04-02,Home,No
C0381,2024-11-22,Home,No
C0819,2024-01-23,Home,No
C0924,2024-07-26,Home,No
C0079,2024-05-01,Home,No
C0595,2024-07-02,Home,Yes
C0657,2024-01-04,Home,Yes
C0993,2024-09-27,Home,Yes
C0385,2024-06-03,Home,Yes
C0027,2024-09-07,Airport,Yes
C0059,2024-02-17,Home,Yes
C0458,2024-01-25,Airport,Yes
C0807,2024-06-18,Airport,Yes
C0714,2024-05-08,Airport,No
C0864,2024-06-04,Airport,No
C0950,2024-01-12,Airport,Yes
C0840,2024-01-03,Airport,Yes
C0804,2024-08-23,Airport,Yes
C0470,2024-10-03,Home,Yes
C0078,2024-09-04,Home,No
C0416,2024-06-05,Home,No
C1100,2024-06-22,Home,No
C0894,2024-12-16,Home,Yes
C0197,2024-10-25,Airport,Yes
C0476,2024-03-18,Airport,No
C0412,2024-07-22,Airport,Yes
C0378,2024-03-10,Home,No
C0242,2024-11-30,Home,No
C0226,2024-07-02,Home,Yes
C0822,2024-01-15,Home,No
C0654,2024-06-30,Airport,No
C0208,2024-02-24,Home,Yes
C0398,2024-12-13,Home,No
C0876,2024-11-13,Home,Yes
C1154,2024-06-20,Home,Yes
C1031,2024-03-18,Home,Yes
C1174,2024-12-08,Home,No
C0402,2024-09-05,Airport,No
C0502,2024-07-15,Airport,Yes
C0733,2024-11-13,Airport,Yes
C0344,2024-12-21,Home,Yes
C0392,2024-10-19,Home,No
C0867,2024-06-18,Airport,No
C0127,2024-12-22,Home,No
C0806,2024-07-29,Airport,No
C0951,2024-11-15,Home,No
C0234,2024-08-25,Home,No
C0804,2024-03-26,Home,Yes
C1054,2024-07-17,Home,No
C0719,2024-01-11,Home,No
C0400,2024-11-18,Airport,No
C0614,2024-08-03,Home,Yes
C0087,2024-03-03,Airport,Yes
C0710,2024-01-21,Home,Yes
C0719,2024-06-19,Home,Yes
C0309,2024-06-05,Home,Yes
C0432,2024-06-21,Airport,No
C0056,2024-01-07,Airport,Yes
C1008,2024-11-26,Home,No
C0396,2024-10-30,Airport,Yes
C0792,2024-03-19,Home,Yes
C0812,2024-08-03,Home,Yes
C0532,2024-07-22,Home,Yes
C0931,2024-10-23,Airport,No
C1187,2024-08-25,Airport,No
C0604,2024-10-27,Airport,Yes
C0817,2024-10-08,Home,Yes
C0133,2024-05-30,Airport,No
C1072,2024-10-22,Airport,No
C0850,2024-06-30,Airport,Yes
C0070,2024-10-28,Home,Yes
C0257,2024-03-30,Home,No
C0639,2024-02-14,Home,No
C0990,2024-05-12,Home,Yes
C0278,2024-10-19,Airport,Yes
C1121,2024-08-30,Home,No
C0629,2024-05-30,Home,Yes
C0091,2024-03-07,Home,No
C0306,2024-10-01,Airport,Yes
C0440,2024-02-01,Home,No
C0877,2024-05-04,Airport,No
C1024,2024-01-02,Airport,Yes
C0226,2024-04-27,Home,No
C0932,2024-01-11,Home,No
C1109,2024-03-30,Home,Yes
C1039,2024-05-28,Airport,No
C0885,2024-01-30,Home,Yes
C1073,2024-04-25,Airport,Yes
C1138,2024-07-20,Home,Yes
C1094,2024-11-09,Home,Yes
C0109,2024-06-20,Home,Yes
C1040,2024-05-19,Airport,Yes
C0310,2024-02-19,Airport,Yes
C0878,2024-10-06,Airport,Yes
C0158,2024-07-09,Home,Yes
C0954,2024-03-03,Airport,No
C0879,2024-01-19,Home,No
C0970,2024-12-16,Airport,No
C1091,2024-08-25,Home,Yes
C0297,2024-07-03,Home,No
C0879,2024-10-04,Airport,Yes
C0598,2024-12-11,Home,No
C0063,2024-05-10,Airport,No
C0200,2024-10-16,Airport,Yes
C0188,2024-04-28,Home,No
C1155,2024-01-06,Home,Yes
C0734,2024-07-08,Home,Yes
C0712,2024-10-23,Home,No
C0825,2024-12-28,Home,Yes
C1095,2024-08-02,Airport,No
C0503,2024-07-24,Airport,No
C0289,2024-03-28,Airport,No
C0448,2024-04-14,Airport,Yes
C0892,2024-08-16,Airport,No
C0367,2024-10-31,Airport,Yes
C1116,2024-11-23,Home,No
C1064,2024-07-08,Home,Yes
C0986,2024-12-05,Home,No
C1056,2024-05-29,Home,Yes
C1009,2024-08-10,Airport,Yes
C0160,2024-03-11,Home,Yes
C0532,2024-08-16,Home,No
C0765,2024-08-26,Home,No
C0478,2024-02-16,Home,No
C0802,2024-07-19,Home,No
C0033,2024-10-11,Home,Yes
C0974,2024-05-24,Airport,Yes
C1046,2024-03-28,Home,No
C1054,2024-04-28,Home,Yes
C0264,2024-09-28,Home,Yes
C1097,2024-02-02,Home,Yes
C0941,2024-01-17,Home,Yes
C1145,2024-08-12,Home,Yes
C0952,2024-10-07,Home,No
C0951,2024-10-09,Airport,Yes
C0645,2024-11-14,Airport,Yes
C0823,2024-02-29,Home,Yes
C0650,2024-04-27,Home,No
C0210,2024-12-02,Home,No
C0207,2024-07-10,Home,No
C0301,2024-11-07,Airport,Yes
C0503,2024-05-02,Home,No
C0962,2024-04-17,Home,No
C0244,2024-12-18,Home,Yes
C0861,2024-11-09,Airport,Yes
C0336,2024-07-16,Home,Yes
C0460,2024-12-14,Home,Yes
C0974,2024-03-08,Home,Yes
C0488,2024-09-07,Home,Yes
C0764,2024-04-07,Home,Yes
C0673,2024-06-30,Airport,Yes
C0729,2024-07-28,Airport,Yes
C0727,2024-05-31,Home,Yes
C0978,2024-10-28,Airport,No
C0341,2024-05-29,Home,Yes
C0467,2024-03-29,Home,Yes
C0396,2024-09-01,Home,No
C0706,2024-12-28,Airport,Yes
C0974,2024-04-12,Home,No
C0921,2024-08-04,Home,Yes
C1140,2024-12-21,Home,No
C0765,2024-09-05,Home,Yes
C0920,2024-02-19,Airport,No
C0917,2024-03-22,Home,Yes
C0993,2024-11-24,Airport,Yes
C1196,2024-07-12,Airport,Yes
C0378,2024-03-12,Airport,Yes
C0518,2024-02-18,Home,No
C0292,2024-01-06,Airport,Yes
C0933,2024-01-21,Home,No
C0370,2024-01-07,Airport,No
C0728,2024-10-08,Airport,Yes
C1030,2024-04-16,Airport,Yes
C0844,2024-02-29,Airport,No
C0241,2024-03-22,Home,Yes
C0019,2024-07-20,Home,Yes
C0150,2024-12-18,Home,No
C0413,2024-04-24,Home,Yes
C1171,2024-10-05,Airport,Yes
C0506,2024-09-18,Home,No
C0176,2024-07-02,Airport,Yes
C1139,2024-08-05,Home,No
C0388,2024-03-08,Home,No
C0768,2024-02-23,Home,No
C0703,2024-04-29,Home,No
C0902,2024-05-12,Airport,Yes
C0961,2024-11-05,Airport,Yes
C0126,2024-08-25,Home,No
C0260,2024-04-02,Home,Yes
C0080,2024-01-11,Airport,Yes
C0252,2024-03-30,Home,No
C1022,2024-09-25,Home,Yes
C0640,2024-10-11,Airport,Yes
C1120,2024-09-27,Home,Yes
C0340,2024-06-22,Home,No
C1089,2024-03-12,Airport,Yes
C0081,2024-04-23,Airport,Yes
C1124,2024-01-27,Airport,Yes
C0980,2024-07-15,Home,Yes
C0338,2024-05-07,Airport,Yes
C0755,2024-06-23,Home,No
C0282,2024-09-17,Home,No
C0308,2024-05-30,Home,No
C0955,2024-02-07,Home,Yes
C0841,2024-03-31,Airport,Yes
C1173,2024-10-08,Home,No
C0528,2024-12-06,Airport,No
C0410,2024-09-03,Airport,No
C0038,2024-01-08,Airport,Yes
C0154,2024-02-09,Airport,No
C0084,2024-10-07,Home,Yes
C1148,2024-07-18,Airport,Yes
C1047,2024-08-07,Home,No
C1001,2024-03-02,Airport,Yes
C0864,2024-08-06,Home,Yes
C0414,2024-09-21,Airport,No
C0728,2024-03-14,Home,No
C1021,2024-07-04,Home,No
C0696,2024-10-23,Home,Yes
C0067,2024-04-26,Home,Yes
C1001,2024-02-09,Airport,No
C0278,2024-08-12,Home,No
C0762,2024-11-13,Airport,No
C1145,2024-09-04,Airport,No
C0888,2024-06-21,Airport,Yes
C0855,2024-09-26,Home,Yes
C0061,2024-05-25,Home,Yes
C0948,2024-05-09,Airport,Yes
C0135,2024-11-15,Home,No
C1108,2024-11-26,Home,Yes
C0201,2024-07-29,Airport,Yes
C1024,2024-06-05,Home,Yes
C0843,2024-02-27,Home,Yes
C0322,2024-01-19,Home,Yes
C0322,2024-10-30,Airport,Yes
C0361,2024-11-12,Home,No
C0890,2024-03-18,Airport,Yes
C0511,2024-10-19,Airport,No
C0918,2024-07-02,Airport,No
C0500,2024-10-06,Home,No
C0889,2024-03-04,Home,No
C1032,2024-03-13,Home,Yes
C0563,2024-12-26,Home,No
C1006,2024-07-11,Home,Yes
C0603,2024-10-02,Airport,No
C0722,2024-11-19,Home,Yes
C0465,2024-09-26,Home,No
C0716,2024-02-21,Airport,No
C0927,2024-09-02,Home,Yes
C0048,2024-05-21,Home,Yes
C0354,2024-03-04,Home,Yes
C0256,2024-10-08,Airport,No
C1199,2024-02-13,Home,No
C1080,2024-05-02,Airport,No
C0963,2024-02-22,Home,Yes
C1158,2024-04-11,Airport,Yes
C1131,2024-01-05,Airport,Yes
C1168,2024-11-20,Home,Yes
C0592,2024-09-17,Airport,No
C0413,2024-09-30,Home,No
C0724,2024-07-08,Home,No
C0253,2024-12-27,Airport,Yes
C0407,2024-03-25,Home,Yes
C0756,2024-10-07,Home,Yes
C0979,2024-09-10,Airport,Yes
C0905,2024-11-09,Home,No
C0929,2024-04-11,Airport,No
C0753,2024-10-31,Airport,No
C1028,2024-12-26,Home,No
C0357,2024-12-28,Home,No
C0424,2024-04-13,Home,Yes
C0468,2024-06-18,Home,Yes
C0263,2024-10-30,Airport,Yes
C0295,2024-11-08,Home,Yes
C0007,2024-12-07,Home,Yes
C1158,2024-09-30,Airport,Yes
C0642,2024-04-24,Home,Yes
C1099,2024-12-13,Home,No
C0939,2024-04-21,Airport,Yes
C1112,2024-11-24,Airport,Yes
C0381,2024-05-23,Airport,Yes
C0750,2024-01-11,Home,No
C0728,2024-07-09,Airport,No
C0054,2024-01-09,Airport,Yes
C0527,2024-02-29,Airport,Yes
C0509,2024-03-13,Home,Yes
C1015,2024-02-17,Home,No
C1031,2024-11-01,Home,Yes
C0673,2024-07-09,Home,Yes
C1082,2024-07-08,Home,Yes
C1099,2024-02-02,Home,Yes
C0184,2024-01-03,Home,Yes
C0955,2024-07-11,Home,Yes
C0407,2024-02-05,Home,No
C0025,2024-04-21,Home,Yes
C0471,2024-05-01,Airport,No
C0097,2024-10-02,Home,Yes
C0298,2024-01-24,Home,No
C0725,2024-12-14,Airport,Yes
C0378,2024-05-07,Home,No
C0640,2024-10-16,Home,No
C0905,2024-04-14,Airport,No
C1193,2024-07-06,Airport,No
C0958,2024-08-13,Airport,No
C1161,2024-06-19,Home,No
C0621,2024-05-19,Home,No
C0731,2024-08-02,Home,Yes
C0714,2024-10-22,Airport,Yes
C0367,2024-07-08,Home,Yes
C0964,2024-05-24,Home,Yes
C1124,2024-08-24,Home,No
C0379,2024-06-11,Airport,No
C1020,2024-05-01,Home,Yes
C0494,2024-06-16,Airport,Yes
C0074,2024-03-14,Airport,Yes
C1125,2024-01-27,Home,Yes
C0979,2024-09-23,Home,No
C0110,2024-03-04,Home,Yes
C0669,2024-07-16,Home,No
C0224,2024-03-12,Home,No
C0701,2024-05-22,Home,No
C0636,2024-12-02,Home,Yes
C0680,2024-03-05,Home,No
C1064,2024-07-21,Airport,No
C0841,2024-08-26,Home,Yes
C0861,2024-10-10,Airport,Yes
C0541,2024-11-24,Home,No
C0231,2024-08-31,Airport,No
C1129,2024-05-25,Home,No
C0933,2024-01-12,Airport,No
C0036,2024-08-15,Home,No
C0080,2024-06-11,Home,No
C0101,2024-04-03,Airport,Yes
C0290,2024-01-12,Home,No
C0165,2024-05-05,Home,Yes
C0433,2024-07-11,Airport,Yes
C1137,2024-11-06,Home,Yes
C0157,2024-07-09,Home,No
C0181,2024-07-28,Home,No
C1132,2024-06-03,Home,Yes
C1198,2024-12-25,Home,No
C0727,2024-08-15,Home,No
C0170,2024-01-21,Home,No
C0548,2024-01-07,Home,No
C0333,2024-07-30,Home,Yes
C0015,2024-07-17,Home,Yes
C0667,2024-09-14,Home,No
C0961,2024-01-17,Home,Yes
C0449,2024-01-03,Airport,Yes
C0712,2024-06-02,Home,No
C0763,2024-11-24,Home,No
C1074,2024-02-07,Home,No
C1003,2024-09-30,Airport,No
C0991,2024-07-15,Airport,Yes
C0384,2024-10-20,Airport,Yes
C0235,2024-05-27,Home,Yes
C0288,2024-08-07,Home,No
C0622,2024-11-01,Home,Yes
C0016,2024-03-30,Airport,Yes
C0501,2024-12-05,Airport,No
C0499,2024-11-29,Airport,Yes
C0048,2024-10-15,Airport,Yes
C0336,2024-05-31,Airport,Yes
C0766,2024-06-16,Home,No
C0808,2024-09-16,Airport,No
C0481,2024-04-30,Airport,No
C0381,2024-12-30,Airport,Yes
C0877,2024-03-19,Home,No
C0548,2024-06-22,Home,No
C0488,2024-04-16,Home,No
C0235,2024-07-29,Home,Yes
C1052,2024-09-18,Airport,Yes
C0359,2024-11-05,Home,No
C0080,2024-12-02,Airport,No
C0764,2024-05-22,Home,No
C1181,2024-10-09,Airport,No
C0188,2024-11-23,Airport,No
C0698,2024-08-10,Airport,Yes
C0389,2024-05-07,Airport,Yes
C0013,2024-06-18,Home,No
C0326,2024-07-02,Airport,No
C0955,2024-09-29,Home,No
C1019,2024-01-23,Home,No
C1105,2024-09-17,Airport,Yes
C0514,2024-12-21,Home,Yes
C0138,2024-10-27,Airport,Yes
C0260,2024-04-28,Airport,Yes
C0803,2024-06-26,Airport,Yes
C0945,2024-04-01,Home,Yes
C1127,2024-12-23,Home,Yes
C0984,2024-04-10,Home,Yes
C0915,2024-06-05,Home,Yes
C0775,2024-04-01,Airport,No
C1179,2024-02-02,Airport,Yes
C0397,2024-10-07,Home,Yes
C0032,2024-11-18,Airport,No
C0687,2024-11-12,Home,No
C0262,2024-01-30,Home,Yes
C1159,2024-10-27,Home,Yes
C1163,2024-06-13,Airport,Yes
C0284,2024-06-30,Home,No
C1172,2024-03-05,Home,No
C0300,2024-08-25,Home,Yes
C0741,2024-05-22,Home,No
C0736,2024-08-04,Airport,Yes
C0370,2024-07-30,Airport,Yes
C0511,2024-07-23,Airport,No
C0499,2024-06-23,Airport,No
C0567,2024-01-03,Home,Yes
C0064,2024-07-09,Airport,No
C0307,2024-02-23,Home,Yes
C0955,2024-01-31,Home,Yes
C0844,2024-09-21,Home,No
C0162,2024-06-03,Airport,No
C0003,2024-07-28,Airport,No
C0488,2024-10-13,Home,No
C0998,2024-11-15,Home,No
C0560,2024-12-21,Home,Yes
C0440,2024-07-11,Airport,Yes
C1043,2024-08-30,Airport,No
C0833,2024-06-22,Home,No
C0607,2024-06-18,Home,No
C0846,2024-03-10,Airport,Yes
C0669,2024-07-06,Home,Yes
C0715,2024-01-27,Home,No
C0960,2024-03-09,Home,No
C0494,2024-03-19,Home,Yes
C0149,2024-11-01,Home,Yes
